"id","!75f19024","createdAt"
"dffef84b-27ac-4f31-bf84-cc697637d568",-77,"2026-01-04 08:42:59.937"
"1c2e141f-fa27-4612-a6df-6da56ba2bd22",-79,"2026-01-04 08:41:31.736"
"cd8cb378-ae7d-4c78-b213-26ab99f52e20",-79,"2026-01-04 08:41:09.477"
"ad748f13-0b32-48fd-831b-0a85fed73229",-81,"2026-01-04 08:06:59.281"
"811fd67f-9ae6-462c-9023-7f8221204c60",-79,"2026-01-04 08:05:31.814"
"06f65102-9061-4571-bc1a-ce66560501ad",-81,"2026-01-04 07:30:59.345"
"9d38b688-19c9-4c75-a7e4-399703357771",-81,"2026-01-04 07:29:31.295"
"1b699d50-8246-4af9-b759-dcc4695264bd",-81,"2026-01-04 06:54:58.82"
"f44729bc-ab4d-4a32-9b87-362f1e3c54f9",-79,"2026-01-04 06:53:31.317"
"f95f682c-a1e5-4c6b-8b24-fe26af843d02",-80,"2026-01-04 06:53:08.621"
"6f57e9bc-5450-4726-9ab9-e30102c8c0bd",-81,"2026-01-04 06:52:41.772"
"05bd95a1-b798-4bab-9ba6-fe0d80ca0739",-80,"2026-01-04 05:42:57.896"
"9e0517b0-eb41-4353-aad4-add4f85825eb",-81,"2026-01-04 04:30:57.576"
"a55c162e-2d65-4f39-8941-50da91922c69",-82,"2026-01-04 04:29:30.545"
"6c5fe4c6-b9de-4152-9e36-a34b6f19d026",-82,"2026-01-04 03:54:57.321"
"077763ff-6d7a-4ed5-91e5-f5638ef3e64b",-82,"2026-01-04 03:53:30.109"
"91a66ca4-2c97-4ad3-8439-a46fe45f8bde",-81,"2026-01-04 03:52:41.794"
"de970fc4-c81e-4f82-844b-c4374420dc88",-83,"2026-01-04 03:18:57.044"
"099ae8ab-2bf4-4f18-be91-00368f92f000",-81,"2026-01-04 03:17:30.122"
"6db2abf8-1b74-496f-8933-2f4d9fa5989b",-82,"2026-01-04 03:17:08.097"
"b4ab0908-d292-4d86-832f-dcd7040aba98",-80,"2026-01-04 02:42:57.326"
"cae29af1-d53c-4882-a9e0-e26d6ea4d42f",-83,"2026-01-04 02:41:29.646"
"5bbc1738-818c-4aad-8667-1b64601feb9d",-82,"2026-01-04 02:06:56.587"
"c3b6acf2-df6e-4e56-9fa8-e98d924d0d43",-81,"2026-01-04 02:05:29.225"
"01e09e06-da1f-493c-b553-9d098ef144ac",-81,"2026-01-04 01:30:56.241"
"56b8552f-d02c-4b05-a78c-2056817f46fb",-82,"2026-01-04 01:29:29.429"
"2c467e53-fbf2-407c-8f77-856f6f26d3b6",-82,"2026-01-04 01:29:07.921"
"e09306a2-0f2c-49e2-a053-32a8ffe56fab",-84,"2026-01-04 00:54:55.759"
"70d73eca-c3e2-40ec-9bd7-11226006a7ce",-83,"2026-01-04 00:53:29.17"
"c70859da-08f4-46d4-829d-fa587f4ea06e",-83,"2026-01-04 00:52:40.835"
"41fdd680-c9a8-4230-ba43-c17b270ba607",-81,"2026-01-04 00:18:55.727"
"8e2b5060-f852-4a52-8ddb-ceeb36ee45ca",-83,"2026-01-04 00:17:28.782"
"fa884da7-98b2-4aa3-958a-4f7d3f7094a3",-83,"2026-01-03 23:42:55.446"
"79cc90e6-2c16-4591-a13a-254aad4b2244",-83,"2026-01-03 23:41:28.127"
"0b732dc4-e444-49ba-9282-313cca5839fa",-82,"2026-01-03 23:41:07.189"
"cf65bddb-6675-4045-b8a3-f47c92911ae6",-82,"2026-01-03 23:06:54.905"
"e54bc940-0c09-46b4-9263-933bff26d9d7",-83,"2026-01-03 23:05:28.259"
"3b1a6c44-1d80-4ebb-ad29-cae10ea6b1e1",-83,"2026-01-03 22:30:54.981"
"b2b39b98-9572-418a-b51f-7bb528eadf44",-83,"2026-01-03 22:29:27.608"
"86652565-7ac1-465a-898a-c72314232ab5",-82,"2026-01-03 21:54:54.797"
"f7678f0a-7392-4c05-9bfd-7b66f6e9ea82",-82,"2026-01-03 21:53:27.46"
"a8180a09-f0c7-4c32-b779-92ec56f35067",-83,"2026-01-03 21:53:06.572"
"b842f697-2d37-427c-847e-d4682ff36212",-82,"2026-01-03 21:52:41.183"
"c3b68620-8056-49eb-afa6-1e6761bec2b9",-82,"2026-01-03 21:18:54.486"
"e6a3e27b-1def-46d2-84e9-ccf81b44b097",-83,"2026-01-03 20:42:54.345"
"c2efb72a-ece2-4b33-82b8-175fd05726f4",-83,"2026-01-03 20:41:27.091"
"96e31a92-8861-47ba-8805-beb485d8269f",-81,"2026-01-03 20:06:53.702"
"748b6fed-05c4-4f64-b5ed-4c841c1a4d1b",-82,"2026-01-03 20:05:26.958"
"92de08ee-420a-4bc0-bcb8-7802b26612c0",-80,"2026-01-03 20:05:06.543"
"56dd3651-f5a8-4288-8618-04ddc6fbb23c",-81,"2026-01-03 19:30:53.787"
"c3872528-9090-41e7-919b-67c53b63fcce",-81,"2026-01-03 19:29:26.579"
"3dc298bc-1fb6-4d26-b519-c31f96d9371c",-82,"2026-01-03 18:54:53.535"
"6f371ff4-a9b0-4bf8-bcf7-56922258ffee",-82,"2026-01-03 18:53:26.383"
"64996ae8-005b-4266-9c5c-41640c1976f3",-81,"2026-01-03 18:52:40.602"
"6df66dcd-5584-4a98-b80a-11e2dce307a7",-83,"2026-01-03 18:18:53.16"
"47e5687f-afd7-4c37-8cd3-699ec61a7bc7",-82,"2026-01-03 18:17:25.898"
"3736b495-00f5-4672-b5ed-1fea5e06884f",-83,"2026-01-03 18:17:06.11"
"a4cd8780-b777-43ff-b8a4-b8d46c87aa07",-80,"2026-01-03 17:42:52.563"
"0e006a0c-c054-45a4-8f33-2da86f0b9374",-80,"2026-01-03 17:41:26.015"
"382042cf-b6f9-4c9a-81b5-f63669ee1aa9",-80,"2026-01-03 16:30:52.368"
"7e580f96-1187-4791-b288-6049e3c0d0f3",-80,"2026-01-03 16:29:25.071"
"06065cf5-e0f4-48b4-8186-52a13927e5e2",-80,"2026-01-03 16:29:05.403"
"4d58a8f4-f9be-4f9e-88f8-f5bbb56eebd5",-81,"2026-01-03 15:54:52.064"
"09b22c45-9c6c-4ffc-8ffb-2bfcb467ddaf",-79,"2026-01-03 15:53:24.96"
"145f62c7-fbdc-486f-b32c-eada56a9cc8a",-81,"2026-01-03 15:52:40.345"
"9c3d7818-64dd-464d-90ea-56e55c4ee433",-80,"2026-01-03 15:18:51.562"
"50e45af3-c4ce-4ad2-b99d-975fceb93438",-80,"2026-01-03 15:17:24.962"
"b68a4f6e-b619-4b59-9c49-a50ea451b054",-82,"2026-01-03 14:42:51.32"
"3c08933a-6725-4770-ac9f-10b9f3a2a56b",-79,"2026-01-03 14:41:24.363"
"c6bb61fd-924c-40a2-befe-8a8e8ecafe24",-80,"2026-01-03 14:41:04.944"
"98c7ea01-126f-41d0-ab02-1d82fcb802a2",-82,"2026-01-03 14:06:51.093"
"2f879585-2ba2-4fca-bc63-1a2b4e992ef6",-81,"2026-01-03 14:05:24.447"
"4cd862e9-e643-451f-874c-4040d6d8c161",-81,"2026-01-03 13:30:51.191"
"f2ee9d82-f559-46b4-845a-5ddebac7ed73",-79,"2026-01-03 13:29:24.263"
"62a541ac-1e69-413f-ae7e-f905bb5261d7",-80,"2026-01-03 13:02:07.13"
"143f4a59-3c67-42c2-9ab8-d53740dc0e15",-80,"2026-01-03 12:53:23.711"
"5a7e044a-9a98-4f08-baf8-37af6feac37b",-81,"2026-01-03 12:52:40.337"
"fe574ea3-5ffe-471c-8662-e30bdcf03f07",-81,"2026-01-03 12:18:50.707"
"3ac45e18-c10d-45ff-8c91-70a72ec3a792",-80,"2026-01-03 12:17:23.56"
"14e07195-16c9-472b-9fce-188e007a5da5",-81,"2026-01-03 11:42:50.457"
"9c9cb3de-b1cb-4d1b-b45d-bc16a0171af4",-80,"2026-01-03 11:41:23.667"
"b390f458-55a3-4b68-8640-12cd568c3bb9",-81,"2026-01-03 11:06:49.945"
"6f57b86a-4bdd-4cda-ae76-65e6bd4ce195",-82,"2026-01-03 11:05:23.036"
"616a41f5-16bd-4574-984d-7bdb7c3ee1a5",-80,"2026-01-03 11:05:04.166"
"48d4f578-c582-4d8e-b1df-506c423aecd1",-80,"2026-01-03 10:29:23.195"
"3f74bca7-cb47-42d3-8224-62cf91e933ce",-81,"2026-01-03 09:54:49.807"
"032dd6d2-6b50-42a4-aa24-21e89dbf87f7",-80,"2026-01-03 09:53:23.218"
"77d484a3-d832-4031-bf6c-7949b96a82ed",-81,"2026-01-03 09:52:40.11"
"d6ff611c-198b-4466-b293-c5233d248b9b",-81,"2026-01-03 09:18:49.563"
"81011bc0-1251-4f25-ab68-fec65f9ec95b",-80,"2026-01-03 09:17:22.437"
"901d1c92-0a74-4d31-8a32-57fe36a1d8ac",-81,"2026-01-03 09:17:04.006"
"246bff35-cae3-47d8-87dc-3808c9f0c84e",-81,"2026-01-03 08:55:34.573"
"da9a3daa-a66d-4992-a415-c97c7aacc48c",-80,"2026-01-03 08:42:49.272"
"90c9355f-3590-4d86-8015-6c00f6e3615f",-81,"2026-01-03 08:41:22.602"
"5f573419-6f30-43de-9459-1f1208dfb22f",-81,"2026-01-03 08:31:53.326"
"805fcb56-57fd-4411-83d5-fd7034b52292",-81,"2026-01-03 08:06:48.839"
"041211c9-297e-40a9-8047-0d69f6514a5d",-82,"2026-01-03 08:05:22.033"
"441a23da-94ca-4095-831c-480103445273",-81,"2026-01-03 07:30:48.863"
"2a0b77b7-616a-46d8-920d-6100c7779bed",-81,"2026-01-03 07:29:21.831"
"72bb11a3-f52f-4b9e-98d6-e837f6bc4ec6",-82,"2026-01-03 07:29:02.793"
"fc1023a9-862b-41aa-a7f3-dd579412de87",-80,"2026-01-03 06:54:48.618"
"0e21186b-6255-4f86-acc8-c3771f9029d0",-82,"2026-01-03 06:53:21.868"
"e3b18c53-b1c8-4ab4-8906-dd40ada5bda6",-82,"2026-01-03 06:52:40.232"
"836ed0c6-befc-454c-b9a0-7a61f0e2ac1a",-81,"2026-01-03 06:18:48.356"
"77444974-14fc-415d-ab5e-ffeacb5a2dbd",-81,"2026-01-03 06:17:21.481"
"ca50ddf4-e82e-4add-91b7-9032264d672e",-81,"2026-01-03 05:42:48.239"
"3a3a5df1-7ca4-4b47-8dfd-ee1dbd2a80c1",-82,"2026-01-03 05:41:21.083"
"a40a59d8-e0a4-4027-a3d6-a265753bcfe9",-81,"2026-01-03 05:41:02.391"
"f9a51513-7063-4e9d-b404-87a4170401ac",-82,"2026-01-03 05:06:47.566"
"d0b7188c-2c0b-40e0-8ac8-ff46b94666d9",-82,"2026-01-03 05:05:21.153"
"ad04f165-f8ed-440a-96cf-4a1324d5a3a8",-81,"2026-01-03 04:29:22.016"
"20978b98-93ee-4aec-9d50-f77a604105dd",-81,"2026-01-03 03:54:47.527"
"9ea2d57c-2dc3-44d2-be0f-17dc620bbea4",-81,"2026-01-03 03:53:20.426"
"e9a1ec26-cf4d-4a63-8841-9d2f633e7f86",-81,"2026-01-03 03:53:02.613"
"ed3d8d80-faa2-4305-a2d1-07d7bf9735cb",-81,"2026-01-03 03:52:39.573"
"db8072dd-5b30-4cea-a435-9cc87e0003cc",-81,"2026-01-03 03:18:47.203"
"825a2028-856a-4ae3-bf3c-41c841c4a430",-82,"2026-01-03 03:17:20.24"
"72203373-ebaa-4562-98b1-b5df378761f6",-82,"2026-01-03 02:41:20.32"
"9cd5d835-76d8-497e-a2c2-cdc4c7228085",-81,"2026-01-03 02:06:46.411"
"55b9937b-f756-4e38-a9fd-4f8bcbd112ee",-81,"2026-01-03 02:05:19.639"
"701753fd-1c77-47d4-a34c-0e5f39a80a88",-82,"2026-01-03 00:18:45.452"
"39172491-0d97-4e45-a9a0-c5882b4a014c",-81,"2026-01-02 23:42:45.622"
"a2a9e01c-5e47-4bd4-80c6-822975e8834f",-82,"2026-01-02 23:41:19.164"
"47157b58-2dce-4e2e-9e28-76246a291d17",-81,"2026-01-02 23:06:45.443"
"f66e7f02-e44c-4970-8187-87225901165a",-82,"2026-01-02 23:05:18.893"
"de42b493-48c3-4c8b-bd18-3a3e1632e791",-81,"2026-01-02 22:30:45.183"
"15ef3ff3-008b-4f6c-8abd-ce4d4778ba98",-80,"2026-01-02 22:29:18.326"
"9b6df1c9-7d89-4a74-ac8a-2f545e03944a",-81,"2026-01-02 22:29:01.635"
"15d57fce-064a-4a4c-ad98-c1f65b0e1de6",-81,"2026-01-02 21:54:44.531"
"c2fbd3c2-d611-460d-a6db-3a144d82d34a",-81,"2026-01-02 21:53:17.974"
"ba532bcd-98e3-4c04-8d4d-af51abb3ba48",-81,"2026-01-02 21:52:39.096"
"8d12dc8f-949a-4dfc-84ac-948340ccf144",-80,"2026-01-02 21:18:44.707"
"778bc656-2d7a-4465-bacd-264c925a6e55",-81,"2026-01-02 21:17:17.927"
"10a341c5-a4ea-4985-9ca5-9b38d7855530",-80,"2026-01-02 20:06:43.689"
"aa26e8c1-284e-43a5-8f94-67d428d0f51b",-81,"2026-01-02 18:54:43.571"
"51de7dde-210e-4512-9ca0-2d3c016ab27a",-81,"2026-01-02 18:53:16.822"
"5a780c09-8350-4a63-b7bb-5dcd63cd8cb8",-81,"2026-01-02 18:53:00.836"
"1147374e-23cc-4e5e-b11b-350dc2bf52f7",-81,"2026-01-02 18:52:38.955"
"7d9e3176-6614-4115-a7e8-b023fd606176",-81,"2026-01-02 18:18:43.405"
"ef7e42ec-11a1-4188-83a9-d3ee2eb6ff31",-81,"2026-01-02 18:17:16.889"
"d71f6521-855d-40e5-9fa8-33970080c5b9",-81,"2026-01-02 17:42:43.09"
"5fd9c2dd-778f-4ce0-b560-51aa94affaad",-81,"2026-01-02 17:41:16.667"
"14c630b8-1829-4470-ad70-840b2ff97d03",-81,"2026-01-02 17:06:42.433"
"19c2a4d8-37b0-4225-a282-43ef0a8bbd2a",-81,"2026-01-02 17:05:16.116"
"6071e9d3-a4b6-42b2-952f-fa4a7ff910e0",-82,"2026-01-02 17:05:00.646"
"84fcf959-78b9-46dc-9346-7fb03fca5fac",-81,"2026-01-02 17:02:04.847"
"8a9781e7-cacf-4ded-add0-79edf2842833",-80,"2026-01-02 16:42:56.375"
"25a66190-23a0-4621-b6e7-bbc9049da818",-81,"2026-01-02 16:33:44.692"
"a121ca42-04f7-45c7-9eeb-462d910ba047",-80,"2026-01-02 16:30:42.578"
"9daef1ba-1889-4786-89df-63f1153a0207",-81,"2026-01-02 16:29:16.251"
"bf61e4d8-12d7-4a69-a591-a96837090b7c",-81,"2026-01-02 16:24:44.864"
"bc93db31-b60d-4729-84ec-da541662e57f",-81,"2026-01-02 16:06:54.131"
"24891edd-2340-4f0a-81e4-304106379283",-81,"2026-01-02 15:57:43.764"
"b7741951-c5e4-487c-801d-3fb87c163adb",-81,"2026-01-02 15:54:41.931"
"f9f1188b-3e47-40f6-a474-db638eebf7e8",-81,"2026-01-02 15:48:45.702"
"0a552c38-7d18-4ec3-b9c7-9ce5a69d987f",-81,"2026-01-02 15:39:45.348"
"5d982ab1-30f6-4a19-8637-c35db0214104",-81,"2026-01-02 15:30:43.073"
"3b99d7c6-813c-4836-95c0-1f51e036aabe",-81,"2026-01-02 15:18:41.495"
"e786b0c6-a800-4f2b-97ba-8d7a120e26fa",-81,"2026-01-02 15:17:15.394"
"d63f0c1d-ffc7-43d0-ac38-9d5a876c8d17",-80,"2026-01-02 15:17:00.238"
"56894234-720d-4865-bce6-d38f0af33ad8",-81,"2026-01-02 15:03:45.455"
"4bdc6845-c47d-4dc3-a434-504cb062c61f",-81,"2026-01-02 14:54:41.953"
"9a1fcdec-c7a4-405f-b814-0f2125be2995",-79,"2026-01-02 14:42:41.404"
"512a833b-a596-48fd-9953-3dae2c6c9637",-82,"2026-01-02 14:41:15.536"
"08cab2ce-decb-42fb-8c14-072278ca966c",-81,"2026-01-02 14:18:42.603"
"6ed30dac-8d10-4bd6-ab90-d81a33fd3714",-81,"2026-01-02 14:06:41.216"
"60359185-2126-448e-a937-1d65487f8b13",-81,"2026-01-02 14:05:15.799"
"d2b033ee-97b3-4ffb-b943-34fd1d955071",-82,"2026-01-02 14:04:55.575"
"1dd6670b-de07-42ea-bf65-d004069b8c0c",-81,"2026-01-02 13:42:41.469"
"9d60551e-e07c-4b5a-b55d-27b91abeb9c2",-81,"2026-01-02 13:24:43.542"
"50b157c2-4f09-44c3-beb9-9a271f51aac0",-81,"2026-01-02 13:06:41.19"
"e3b0b785-f17a-41d7-b51e-1c3534b31657",-82,"2026-01-02 12:53:40.431"
"5a5a7fe1-37a3-4327-9aa8-e632326ab4f6",-82,"2026-01-02 12:53:14.433"
"e47b616a-bee8-45ce-927d-a8ab7a857eae",-81,"2026-01-02 12:48:40.504"
"685431a2-0251-4395-ac4c-8654081fdae0",-81,"2026-01-02 12:30:53.686"
"a80050c4-5eea-4ef5-86e8-d10ef6c84426",-82,"2026-01-02 12:17:14.182"
"0efa1ae0-ac8b-481d-9861-3bb2b4d6d422",-81,"2026-01-02 12:03:42.488"
"28a649b9-e93c-41a5-90fd-28e722f0ac6a",-81,"2026-01-02 11:54:41.26"
"32b1e7a5-a50c-4ecf-8c93-ee9b55309892",-81,"2026-01-02 11:27:46.274"
"1a55d15e-2285-4366-9b42-4acf4d74c9b4",-81,"2026-01-02 11:05:40.272"
"85bd5042-9343-4be9-a0a3-246bd093fc89",-81,"2026-01-02 11:05:14.117"
"3941a0af-53a8-421a-81b3-1ece9bfead3f",-82,"2026-01-02 10:29:13.8"
"19331953-daa7-46a5-b162-5139222160f4",-82,"2026-01-02 09:53:38.994"
"eaf67070-fc9b-448f-a9a9-90eb52f1c564",-82,"2026-01-02 09:53:13.652"
"6d98bfd3-0f9e-4cae-9548-0fdf3c0ba5ab",-82,"2026-01-02 09:52:58.322"
"347a1678-6e53-407e-b856-01ea492fe010",-82,"2026-01-02 09:52:38.414"
"11b20bc2-7009-4abc-8752-55fc84b7f24c",-83,"2026-01-02 09:17:13.271"
"0e553a94-56ab-4d46-bbf1-c70618702548",-82,"2026-01-02 09:02:37.383"
"06af9b27-7834-442c-9fba-f8fd07e9f2f4",-82,"2026-01-02 08:42:55.906"
"dd8957b4-ef98-4d72-89fe-9148de5f4d87",-82,"2026-01-02 08:41:15.656"
"d77befe8-cc13-4d8b-a7f8-2324816512d6",-82,"2026-01-02 08:05:12.52"
"ce170965-39e3-4a26-ba2c-4a5939ee6e3f",-82,"2026-01-02 08:04:58.092"
"cba499fc-5011-46ab-afc4-353110200716",-82,"2026-01-02 07:29:12.593"
"ff70705b-c8b0-47cc-a70b-cb7aced84453",-82,"2026-01-02 06:52:38.128"
"96512ec2-4349-448d-ae80-b130d0b6b20e",-82,"2026-01-02 06:17:12.017"
"9dfcd7b2-de40-4b68-aff3-f182e553a218",-82,"2026-01-02 06:13:19.958"
"d4759e55-5d28-4591-bb22-cb20b59527bb",-82,"2026-01-02 05:41:37.477"
"26d5efdf-fb5f-4035-a749-224f4bb121b4",-81,"2026-01-02 05:41:11.856"
"d8cf6f56-388d-4438-8425-2c4d24649ba1",-80,"2026-01-02 05:05:36.946"
"1b458490-fc68-4a11-83d6-90f0645d0827",-79,"2026-01-02 05:05:11.881"
"a0b82ba9-49b5-497a-8b54-3f88c7dad2ac",-79,"2026-01-02 04:43:23.93"
"8aeb3412-9d31-489a-8d41-767451510dbb",-79,"2026-01-02 04:29:36.736"
"dfa8d640-3a16-44e2-ac39-a10a30813311",-80,"2026-01-02 04:29:11.122"
"6ac70ba4-4744-4813-bd40-f205fdfa4596",-79,"2026-01-02 04:28:56.622"
"efa021f9-8e11-4c20-aca6-6af0bf96f90e",-80,"2026-01-02 03:53:36.583"
"7e60f5a5-924b-4c28-98d0-dc548a0ae74a",-80,"2026-01-02 03:53:10.918"
"6194d191-70ad-4ae0-bae4-6603c95f19ff",-80,"2026-01-02 03:52:37.719"
"dd3e3278-4564-493a-b289-0ccbe0250ff1",-80,"2026-01-02 03:17:36.257"
"651840d2-c206-42c6-b879-2dce2a707905",-79,"2026-01-02 03:17:10.819"
"b9c3254e-930d-4612-bf85-2cc626c050b4",-80,"2026-01-02 02:41:35.9"
"d6efa8be-6c05-4fa7-9380-3228d0cab041",-80,"2026-01-02 02:41:10.62"
"74d6238e-5f4b-4bfe-aa43-a4a447ed482f",-80,"2026-01-02 02:40:56.003"
"f299ec34-2764-4fbf-aedb-322e4f3fe9b4",-79,"2026-01-02 02:05:35.957"
"ac3692ea-18b1-4991-8305-152b4f131b31",-79,"2026-01-02 02:05:10.806"
"ea05a7e8-5ecb-4c46-981b-e57405dc50ff",-80,"2026-01-02 01:29:35.899"
"20fd6d71-b86a-4e49-91b2-7a9b14f9ab37",-79,"2026-01-02 01:29:10.228"
"507dd1ca-0f48-492b-ac4f-d330baa74216",-80,"2026-01-02 00:53:35.423"
"32d91350-236d-440d-8d23-66f620c2bebb",-80,"2026-01-02 00:53:10.045"
"9f5b2358-0bcf-49a5-a535-56492f6251f7",-80,"2026-01-02 00:52:55.18"
"a942d218-bb21-4c93-b2ad-5ec7775c22e2",-81,"2026-01-02 00:52:37.822"
"539ce329-e9d8-4428-9400-dbea694c6a9f",-80,"2026-01-02 00:17:34.828"
"97326eb1-7bc3-4ac1-974a-6af65540ec7d",-81,"2026-01-02 00:17:09.374"
"c1dfad38-92ce-4c94-9c09-48993436c791",-81,"2026-01-01 23:41:34.563"
"af9d6211-92ca-43ec-95d2-488f5e8c4da6",-81,"2026-01-01 23:41:09.112"
"c1d6e91c-e28b-442e-bf44-04f79609db3a",-81,"2026-01-01 23:13:15.249"
"05454758-2ed6-496b-a1e7-bb3e2bf975bf",-80,"2026-01-01 23:05:09.009"
"4cd43d90-710b-4acd-8a66-5df144ce201d",-79,"2026-01-01 23:04:54.855"
"518547da-fe07-4308-8235-63029fb9a790",-80,"2026-01-01 22:29:34.108"
"5e8d7ea3-88c2-4248-89e9-78f80590c454",-79,"2026-01-01 22:29:08.924"
"6135faaa-34d8-4a7f-8139-3fb5b03c56dd",-80,"2026-01-01 21:53:34.352"
"e7e3d276-226c-4286-9449-da6ec09e4f36",-79,"2026-01-01 21:53:08.726"
"122993a0-27c5-4f69-9280-999d7e11f353",-80,"2026-01-01 21:52:37.292"
"00586c78-97d6-41f7-a7c0-8e80fb0912a7",-79,"2026-01-01 21:43:15.241"
"f8de2d8c-c8db-470e-9a77-5a92a2f7c42e",-80,"2026-01-01 21:17:33.53"
"2f1b01f3-28ea-4d1c-85e3-fe8cd6a87cfe",-80,"2026-01-01 21:17:08.537"
"ba888a9f-837e-4704-93d0-82585050bb24",-79,"2026-01-01 21:16:54.3"
"a2750bd1-69d9-4084-98e9-68b723280b74",-80,"2026-01-01 20:41:33.658"
"053c0324-7556-4078-8657-2acaa94aaa4f",-80,"2026-01-01 20:41:08.272"
"8136f195-62e9-40cf-a732-132c2564becc",-79,"2026-01-01 20:13:13.168"
"7f0aed31-75c1-4da2-8ab6-f6ca1985c75f",-80,"2026-01-01 20:05:32.965"
"a19e1bc5-0e11-41f2-8724-d8f2f2ab07f2",-80,"2026-01-01 20:05:08.514"
"88b92b6b-1d23-4db5-925d-5d682f40b6cc",-80,"2026-01-01 19:29:32.789"
"6ba4a856-279d-40e5-9a60-3962fa2630f8",-79,"2026-01-01 19:29:07.74"
"cccadeb8-aa4b-48dd-8628-888e86e00ad0",-80,"2026-01-01 19:28:53.982"
"24e5ed67-4ecb-422c-8de5-1c9af72310c2",-80,"2026-01-01 18:53:36.285"
"f7c67955-09ad-4a93-9281-fd6af93d5ec4",-80,"2026-01-01 18:53:07.605"
"799df66e-565a-4642-a2c5-98373b984c04",-79,"2026-01-01 18:52:37.258"
"a2a58ba7-d911-411f-a1df-3813879356dc",-79,"2026-01-01 18:17:34.213"
"60c340de-c3ac-48ce-8e9d-7a8fcdb8d810",-79,"2026-01-01 18:17:07.249"
"77dc45f9-dbea-4338-b2eb-a08c052c42ca",-79,"2026-01-01 17:41:32.627"
"f11532b4-f623-48e4-8dac-d916ca2820fe",-80,"2026-01-01 17:41:06.679"
"d0dfb185-3c66-422c-9b56-1e283d154476",-79,"2026-01-01 17:40:53.6"
"b0547a7d-082d-44db-a44d-14b4d88641bc",-80,"2026-01-01 17:05:31.745"
"53a00dc7-026e-4b4d-8ce7-a46a92d8a65d",-79,"2026-01-01 17:05:06.496"
"2fb7f408-1049-4b92-9adc-8d63307523c6",-79,"2026-01-01 16:40:13.967"
"8a1d6468-9168-48da-8f4f-a885b5060c04",-79,"2026-01-01 16:29:31.533"
"4a209599-9604-4f37-a2eb-88e0d84e078a",-79,"2026-01-01 16:29:06.39"
"da5ca118-ba11-4cbc-8b66-28c147c07fe7",-80,"2026-01-01 16:16:05.95"
"9c54ab82-8581-43fc-aefd-b42ec3ac551f",-79,"2026-01-01 16:04:54.055"
"f82b847b-ea8f-4df3-99a1-f34a676989a4",-93,"2026-01-01 15:53:35.102"
"d24de906-7674-46fc-b846-becc08168eb1",-86,"2026-01-01 15:53:06.262"
"472574e3-0015-43bb-8733-d277a3fc29fc",-97,"2026-01-01 15:52:51.471"
"ebfd1915-36a6-46eb-8438-1588e2ad7543",-95,"2026-01-01 15:52:36.697"
"c3af7899-bf16-4243-8a03-ae3145fbae7d",-91,"2026-01-01 15:50:08.465"
"5b4c2742-ae1a-4f7d-804c-44b3cd8d065c",-90,"2026-01-01 15:49:53.726"
"0ceb4d6d-fcee-4ef1-a784-85c9200401cb",-92,"2026-01-01 15:49:39.824"
"cc2985e3-ebb9-4146-9437-c2c1a2f61d71",-96,"2026-01-01 15:49:02.276"
"dbcc8d8d-2d20-48d9-a93a-e0fb11124675",-92,"2026-01-01 15:48:02.74"
"2dbd860c-ae80-4d92-ad61-3ad61ff7c045",-88,"2026-01-01 15:47:37.591"
"ac60b13a-0a4e-4bf7-9fa4-3352ce9f5bc7",-90,"2026-01-01 15:47:23.718"
"da59ad5c-b8ef-414a-b200-3ec3b38eb9b2",-88,"2026-01-01 15:47:09.171"
"6dde44bf-4947-4d4d-9758-c3c0ad30cbe9",-96,"2026-01-01 15:46:18.132"
"c32dcb38-b317-4b76-b7ce-b74518b9ba17",-94,"2026-01-01 15:46:03.57"
"b7f0ef77-bd97-4ff4-9089-2929bab7ea01",-94,"2026-01-01 15:45:00.697"
"90f74d3c-1db9-4119-b3de-cfbaf8744dc9",-91,"2026-01-01 15:44:45.841"
"d621b7a0-766f-42a3-9d18-4da58a73a0fa",-88,"2026-01-01 15:35:24.119"
"ac2c575e-73e1-4a3d-bd04-0a8546f6e590",-97,"2026-01-01 15:30:31.669"
"5e3bb75a-e714-476a-9bf1-b69e76375180",-88,"2026-01-01 15:25:18.632"
"4997312f-7d56-48e6-9994-77cf3fa9cb23",-92,"2026-01-01 15:24:30.305"
"9306c945-406a-4458-9063-de42c24129df",-95,"2026-01-01 15:11:43.66"
"22209bfa-5d53-4a92-ba99-43820dccdc91",-90,"2026-01-01 15:08:22.457"
"360a19a0-8562-4389-a09e-e4658d5dda95",-91,"2026-01-01 15:08:10.623"
"0e0920b5-3550-41ff-80c7-afaf033c35bc",-93,"2026-01-01 15:07:53.26"
"217f0f8b-b840-4184-8c24-59a8237cc1be",-78,"2026-01-01 14:11:37.337"
"9b21b7b0-d0e6-44de-8d7d-f590c877253e",-78,"2026-01-01 14:11:09.217"
"98c5fc49-1718-4382-82f7-742bf27ae8e5",-78,"2026-01-01 13:11:37.528"
"a57b6270-c2da-4d95-bfc9-1371d86a1abb",-78,"2026-01-01 13:11:08.937"
"9a6ba863-9bb5-4db1-880e-03f8da8f4b76",-78,"2026-01-01 12:11:37.325"
"667a12d9-324d-499a-bdc6-4eaa0186e72f",-77,"2026-01-01 12:11:08.787"
"0e6e43cd-a084-401d-9bff-f6babfde12b6",-78,"2026-01-01 11:11:36.542"
